case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:19:29.148419390+00:00,0,Clerk-000001
0,4,Check credit history,2023-04-20 08:19:29.148419390+00:00,2023-04-20 08:37:36.287346646+00:00,1,Clerk-000003
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:12:05.705336493+00:00,2,Clerk-000002
0,3,Appraise property,2023-04-20 08:37:36.287346646+00:00,2023-04-20 08:48:32.606808867+00:00,3,Appraiser-000001
0,7,AML check,2023-04-20 08:48:32.606808867+00:00,2023-04-20 09:56:10.284980342+00:00,4,AML Investigator-000002
1,6,Appraise property,2023-04-20 09:12:05.705336493+00:00,2023-04-20 09:54:11.140138712+00:00,5,Appraiser-000002
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:07:21.330541177+00:00,6,Clerk-000004
1,12,Check credit history,2023-04-20 09:54:11.140138712+00:00,2023-04-20 09:55:42.489642713+00:00,7,Clerk-000008
0,11,Assess loan risk,2023-04-20 09:56:10.284980342+00:00,2023-04-20 10:16:10.284980342+00:00,8,Loan Officer-000001
2,3,Appraise property,2023-04-20 09:07:21.330541177+00:00,2023-04-20 09:20:28.281192938+00:00,9,Appraiser-000001
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:44:29.002174973+00:00,10,Clerk-000005
1,2,AML check,2023-04-20 09:55:42.489642713+00:00,2023-04-20 10:06:59.130583497+00:00,11,AML Investigator-000001
0,10,Reject application,2023-04-20 10:16:10.284980342+00:00,2023-04-20 10:26:10.284980342+00:00,12,Clerk-000007
2,9,Check credit history,2023-04-20 09:20:28.281192938+00:00,2023-04-20 09:50:33.771918826+00:00,13,Clerk-000006
3,6,Appraise property,2023-04-20 09:54:11.140138712+00:00,2023-04-20 10:27:52.524982051+00:00,14,Appraiser-000002
4,0,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:33:58.222012349+00:00,15,Clerk-000001
1,16,Assess loan risk,2023-04-20 10:06:59.130583497+00:00,2023-04-20 10:26:59.130583497+00:00,16,Loan Officer-000004
2,7,AML check,2023-04-20 09:56:10.284980342+00:00,2023-04-20 10:41:30.342676664+00:00,17,AML Investigator-000002
1,0,Reject application,2023-04-20 10:26:59.130583497+00:00,2023-04-20 10:36:59.130583497+00:00,18,Clerk-000001
3,1,Check credit history,2023-04-20 10:27:52.524982051+00:00,2023-04-20 10:37:36.069399359+00:00,19,Clerk-000002
4,10,Check credit history,2023-04-20 10:33:58.222012349+00:00,2023-04-20 10:47:58.862034875+00:00,20,Clerk-000007
5,4,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:33:23.933440154+00:00,21,Clerk-000003
2,15,Assess loan risk,2023-04-20 10:41:30.342676664+00:00,2023-04-20 11:01:30.342676664+00:00,22,Loan Officer-000003
4,3,Appraise property,2023-04-20 10:47:58.862034875+00:00,2023-04-20 11:32:44.136867159+00:00,23,Appraiser-000001
5,8,Check credit history,2023-04-20 10:33:23.933440154+00:00,2023-04-20 10:54:49.132845078+00:00,24,Clerk-000005
3,2,AML check,2023-04-20 10:37:36.069399359+00:00,2023-04-20 11:31:32.544346414+00:00,25,AML Investigator-000001
6,5,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:14:49.722044341+00:00,26,Clerk-000004
2,5,Reject application,2023-04-20 11:01:30.342676664+00:00,2023-04-20 11:11:30.342676664+00:00,27,Clerk-000004
4,7,AML check,2023-04-20 11:32:44.136867159+00:00,2023-04-20 12:06:36.169644321+00:00,28,AML Investigator-000002
5,6,Appraise property,2023-04-20 10:54:49.132845078+00:00,2023-04-20 11:13:06.493861742+00:00,29,Appraiser-000002
