case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:08:45.579359453+00:00,0,Clerk-000001
0,7,AML check,2023-04-20 08:08:45.579359453+00:00,2023-04-20 09:42:03.521246650+00:00,1,AML Investigator-000002
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:56:46.154538309+00:00,2,Clerk-000002
0,5,Check credit history,2023-04-20 09:42:03.521246650+00:00,2023-04-20 09:48:53.606207698+00:00,3,Clerk-000004
1,2,AML check,2023-04-20 08:56:46.154538309+00:00,2023-04-20 09:16:31.236862896+00:00,4,AML Investigator-000001
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:20:10.512336751+00:00,5,Clerk-000003
0,6,Appraise property,2023-04-20 09:48:53.606207698+00:00,2023-04-20 10:56:33.812583401+00:00,6,Appraiser-000002
1,6,Appraise property,2023-04-20 09:16:31.236862896+00:00,2023-04-20 09:17:15.573976153+00:00,7,Appraiser-000002
2,6,Appraise property,2023-04-20 09:20:10.512336751+00:00,2023-04-20 09:28:48.617438372+00:00,8,Appraiser-000002
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:34:46.554477238+00:00,9,Clerk-000005
0,11,Assess loan risk,2023-04-20 10:56:33.812583401+00:00,2023-04-20 11:16:33.812583401+00:00,10,Loan Officer-000001
1,0,Check credit history,2023-04-20 09:17:15.573976153+00:00,2023-04-20 09:30:31.052921202+00:00,11,Clerk-000001
2,12,Check credit history,2023-04-20 09:28:48.617438372+00:00,2023-04-20 10:58:28.875450661+00:00,12,Clerk-000008
3,2,AML check,2023-04-20 09:34:46.554477238+00:00,2023-04-20 09:45:05.771462127+00:00,13,AML Investigator-000001
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:01:22.710801850+00:00,14,Clerk-000006
0,12,Reject application,2023-04-20 11:16:33.812583401+00:00,2023-04-20 11:26:33.812583401+00:00,15,Clerk-000008
1,16,Assess loan risk,2023-04-20 09:30:31.052921202+00:00,2023-04-20 09:50:31.052921202+00:00,16,Loan Officer-000004
3,5,Check credit history,2023-04-20 09:45:05.771462127+00:00,2023-04-20 09:51:36.546900826+00:00,17,Clerk-000004
4,10,Check credit history,2023-04-20 10:01:22.710801850+00:00,2023-04-20 10:03:56.664035319+00:00,18,Clerk-000007
5,1,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:43:52.369579278+00:00,19,Clerk-000002
2,2,AML check,2023-04-20 10:58:28.875450661+00:00,2023-04-20 13:14:28.125109656+00:00,20,AML Investigator-000001
1,15,Design loan offer,2023-04-20 09:50:31.052921202+00:00,2023-04-20 09:55:07.315887973+00:00,21,Loan Officer-000003
3,3,Appraise property,2023-04-20 09:51:36.546900826+00:00,2023-04-20 10:14:26.874135118+00:00,22,Appraiser-000001
5,4,Return application back to applicant,2023-04-20 10:43:52.369579278+00:00,2023-04-20 10:48:52.369579278+00:00,24,Clerk-000003
6,0,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:11:24.934065987+00:00,25,Clerk-000001
2,16,Assess loan risk,2023-04-20 13:14:28.125109656+00:00,2023-04-20 13:34:28.125109656+00:00,26,Loan Officer-000004
1,14,Approve loan offer,2023-04-20 09:55:07.315887973+00:00,2023-04-20 10:15:07.315887973+00:00,27,Senior Officer-000001
3,13,Assess loan risk,2023-04-20 10:14:26.874135118+00:00,2023-04-20 10:34:26.874135118+00:00,28,Loan Officer-000002
5,18,Applicant completes form,2023-04-20 10:48:52.369579278+00:00,2023-04-20 11:48:52.369579278+00:00,29,Applicant-000001
4,6,Appraise property,2023-04-20 10:56:33.812583401+00:00,2023-04-20 11:50:02.919424205+00:00,30,Appraiser-000002
6,7,AML check,2023-04-20 11:11:24.934065987+00:00,2023-04-20 11:29:14.967232124+00:00,31,AML Investigator-000002
7,8,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:59:51.852106680+00:00,32,Clerk-000005
2,15,Design loan offer,2023-04-20 13:34:28.125109656+00:00,2023-04-20 13:49:46.241002636+00:00,33,Loan Officer-000003
1,4,Approve application,2023-04-20 10:15:07.315887973+00:00,2023-04-20 10:20:07.315887973+00:00,34,Clerk-000003
3,12,Reject application,2023-04-20 10:34:26.874135118+00:00,2023-04-20 10:44:26.874135118+00:00,35,Clerk-000008
6,4,Check credit history,2023-04-20 11:29:14.967232124+00:00,2023-04-20 11:32:33.067997780+00:00,36,Clerk-000003
5,9,Check application form completeness,2023-04-20 11:48:52.369579278+00:00,2023-04-20 12:33:02.071507693+00:00,37,Clerk-000006
4,2,AML check,2023-04-20 13:14:28.125109656+00:00,2023-04-21 07:03:13.165980736+00:00,38,AML Investigator-000001
7,5,Check credit history,2023-04-20 11:59:51.852106680+00:00,2023-04-20 12:35:37.480618109+00:00,39,Clerk-000004
8,10,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:03:48.569420871+00:00,40,Clerk-000007
2,17,Approve loan offer,2023-04-20 13:49:46.241002636+00:00,2023-04-20 14:09:46.241002636+00:00,41,Senior Officer-000002
6,3,Appraise property,2023-04-20 11:32:33.067997780+00:00,2023-04-20 12:19:16.803444133+00:00,42,Appraiser-000001
9,1,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 13:02:45.869169740+00:00,44,Clerk-000002
5,4,Check credit history,2023-04-20 12:33:02.071507693+00:00,2023-04-20 12:38:37.130123678+00:00,45,Clerk-000003
7,7,AML check,2023-04-20 12:35:37.480618109+00:00,2023-04-20 12:40:43.041428028+00:00,46,AML Investigator-000002
2,9,Approve application,2023-04-20 14:09:46.241002636+00:00,2023-04-20 14:14:46.241002636+00:00,47,Clerk-000006
4,15,Assess loan risk,2023-04-21 07:03:13.165980736+00:00,2023-04-21 07:23:13.165980736+00:00,48,Loan Officer-000003
5,3,Appraise property,2023-04-20 12:38:37.130123678+00:00,2023-04-20 12:41:06.949472313+00:00,49,Appraiser-000001
7,3,Appraise property,2023-04-20 12:41:06.949472313+00:00,2023-04-20 12:44:04.819490878+00:00,50,Appraiser-000001
10,12,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:13:51.669857689+00:00,51,Clerk-000008
9,8,Check credit history,2023-04-20 13:02:45.869169740+00:00,2023-04-20 13:03:04.381055628+00:00,52,Clerk-000005
4,4,Reject application,2023-04-21 07:23:13.165980736+00:00,2023-04-21 07:33:13.165980736+00:00,53,Clerk-000003
6,16,Assess loan risk,2023-04-20 12:19:16.803444133+00:00,2023-04-20 12:39:16.803444133+00:00,54,Loan Officer-000004
5,7,AML check,2023-04-20 12:41:06.949472313+00:00,2023-04-20 12:47:44.940853785+00:00,55,AML Investigator-000002
7,11,Assess loan risk,2023-04-20 12:44:04.819490878+00:00,2023-04-20 13:04:04.819490878+00:00,56,Loan Officer-000001
9,6,Appraise property,2023-04-20 13:03:04.381055628+00:00,2023-04-20 13:07:49.563577049+00:00,57,Appraiser-000002
11,0,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 13:33:46.251397687+00:00,59,Clerk-000001
8,12,Check credit history,2023-04-21 07:03:13.165980736+00:00,2023-04-21 07:07:50.974688975+00:00,60,Clerk-000008
6,8,Reject application,2023-04-20 12:39:16.803444133+00:00,2023-04-20 12:49:16.803444133+00:00,61,Clerk-000005
5,16,Assess loan risk,2023-04-20 12:47:44.940853785+00:00,2023-04-20 13:07:44.940853785+00:00,62,Loan Officer-000004
7,16,Design loan offer,2023-04-20 13:04:04.819490878+00:00,2023-04-20 13:29:41.464955289+00:00,63,Loan Officer-000004
11,3,Appraise property,2023-04-20 13:33:46.251397687+00:00,2023-04-20 14:28:08.114968056+00:00,65,Appraiser-000001
12,10,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:35:47.045834209+00:00,66,Clerk-000007
10,2,AML check,2023-04-21 07:03:13.165980736+00:00,2023-04-21 07:34:21.140521924+00:00,67,AML Investigator-000001
8,7,AML check,2023-04-21 07:07:50.974688975+00:00,2023-04-21 07:19:32.514306403+00:00,68,AML Investigator-000002
7,17,Approve loan offer,2023-04-20 13:29:41.464955289+00:00,2023-04-20 13:49:41.464955289+00:00,69,Senior Officer-000002
13,5,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:39:18.771945142+00:00,71,Clerk-000004
