case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:04:46.516299657+00:00,0,Clerk-000001
0,4,Check credit history,2023-04-20 08:04:46.516299657+00:00,2023-04-20 09:11:39.691299976+00:00,1,Clerk-000003
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:21:52.934591538+00:00,2,Clerk-000002
0,7,AML check,2023-04-20 09:11:39.691299976+00:00,2023-04-20 09:59:44.219092287+00:00,3,AML Investigator-000002
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:00:56.269566299+00:00,4,Clerk-000004
1,5,Check credit history,2023-04-20 09:21:52.934591538+00:00,2023-04-20 09:50:50.116927581+00:00,5,Clerk-000004
0,3,Appraise property,2023-04-20 09:59:44.219092287+00:00,2023-04-20 10:27:29.376692255+00:00,6,Appraiser-000001
2,4,Check credit history,2023-04-20 09:00:56.269566299+00:00,2023-04-20 09:13:06.316317290+00:00,7,Clerk-000003
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:50:49.574689347+00:00,8,Clerk-000005
1,6,Appraise property,2023-04-20 09:50:50.116927581+00:00,2023-04-20 11:21:44.053075075+00:00,9,Appraiser-000002
0,15,Assess loan risk,2023-04-20 10:27:29.376692255+00:00,2023-04-20 10:47:29.376692255+00:00,10,Loan Officer-000003
2,3,Appraise property,2023-04-20 09:13:06.316317290+00:00,2023-04-20 09:28:31.846941117+00:00,11,Appraiser-000001
3,0,Check credit history,2023-04-20 09:50:49.574689347+00:00,2023-04-20 11:43:10.955737148+00:00,12,Clerk-000001
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:16:43.951484519+00:00,13,Clerk-000006
0,16,Design loan offer,2023-04-20 10:47:29.376692255+00:00,2023-04-20 10:49:48.322183130+00:00,14,Loan Officer-000004
1,7,AML check,2023-04-20 11:21:44.053075075+00:00,2023-04-20 11:21:55.461177544+00:00,15,AML Investigator-000002
2,2,AML check,2023-04-20 09:28:31.846941117+00:00,2023-04-20 10:53:26.750246324+00:00,16,AML Investigator-000001
4,10,Check credit history,2023-04-20 10:16:43.951484519+00:00,2023-04-20 11:30:08.945110426+00:00,17,Clerk-000007
5,12,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:56:56.506390752+00:00,18,Clerk-000008
