case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:11:57.481397939+00:00,0,Clerk-000001
0,8,Check credit history,2023-04-20 08:11:57.481397939+00:00,2023-04-20 09:26:09.395417443+00:00,1,Clerk-000005
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:36:29.824572245+00:00,2,Clerk-000002
0,3,Appraise property,2023-04-20 09:26:09.395417443+00:00,2023-04-20 09:28:53.591472541+00:00,3,Appraiser-000001
1,12,Check credit history,2023-04-20 08:36:29.824572245+00:00,2023-04-20 08:55:42.504356621+00:00,4,Clerk-000008
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 10:03:40.012428620+00:00,5,Clerk-000003
0,2,AML check,2023-04-20 09:28:53.591472541+00:00,2023-04-20 09:53:18.289560526+00:00,6,AML Investigator-000001
1,6,Appraise property,2023-04-20 08:55:42.504356621+00:00,2023-04-20 09:06:48.603705548+00:00,7,Appraiser-000002
3,5,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:30:30.124421731+00:00,8,Clerk-000004
0,15,Assess loan risk,2023-04-20 09:53:18.289560526+00:00,2023-04-20 10:13:18.289560526+00:00,9,Loan Officer-000003
2,0,Return application back to applicant,2023-04-20 10:03:40.012428620+00:00,2023-04-20 10:08:40.012428620+00:00,10,Clerk-000001
1,7,AML check,2023-04-20 09:06:48.603705548+00:00,2023-04-20 11:05:49.606177766+00:00,11,AML Investigator-000002
3,3,Appraise property,2023-04-20 09:30:30.124421731+00:00,2023-04-20 09:47:25.409956792+00:00,12,Appraiser-000001
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:53:39.802398537+00:00,13,Clerk-000006
2,18,Applicant completes form,2023-04-20 10:08:40.012428620+00:00,2023-04-20 11:08:40.012428620+00:00,14,Applicant-000001
0,11,Design loan offer,2023-04-20 10:13:18.289560526+00:00,2023-04-20 10:45:44.270349456+00:00,15,Loan Officer-000001
3,7,AML check,2023-04-20 11:05:49.606177766+00:00,2023-04-20 11:47:17.129215438+00:00,16,AML Investigator-000002
5,10,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:39:36.525580555+00:00,17,Clerk-000007
0,14,Approve loan offer,2023-04-20 10:45:44.270349456+00:00,2023-04-20 11:05:44.270349456+00:00,18,Senior Officer-000001
4,3,Appraise property,2023-04-20 10:53:39.802398537+00:00,2023-04-20 12:19:36.443100382+00:00,19,Appraiser-000001
1,15,Assess loan risk,2023-04-20 11:05:49.606177766+00:00,2023-04-20 11:25:49.606177766+00:00,20,Loan Officer-000003
2,9,Check application form completeness,2023-04-20 11:08:40.012428620+00:00,2023-04-20 11:52:51.250087131+00:00,21,Clerk-000006
5,6,Appraise property,2023-04-20 10:39:36.525580555+00:00,2023-04-20 11:12:09.005247678+00:00,22,Appraiser-000002
6,1,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:22:18.849700195+00:00,23,Clerk-000002
0,1,Cancel application,2023-04-20 11:05:44.270349456+00:00,2023-04-20 11:10:44.270349456+00:00,24,Clerk-000002
1,11,Design loan offer,2023-04-20 11:25:49.606177766+00:00,2023-04-20 11:35:44.824769838+00:00,25,Loan Officer-000001
3,1,Check credit history,2023-04-20 11:47:17.129215438+00:00,2023-04-20 11:56:25.949120925+00:00,26,Clerk-000002
2,7,AML check,2023-04-20 11:52:51.250087131+00:00,2023-04-20 13:08:37.504367230+00:00,27,AML Investigator-000002
4,2,AML check,2023-04-20 12:19:36.443100382+00:00,2023-04-20 12:44:09.642685402+00:00,28,AML Investigator-000001
6,6,Appraise property,2023-04-20 11:22:18.849700195+00:00,2023-04-20 11:40:26.020064648+00:00,29,Appraiser-000002
7,12,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:35:48.834896266+00:00,30,Clerk-000008
1,17,Approve loan offer,2023-04-20 11:35:44.824769838+00:00,2023-04-20 11:55:44.824769838+00:00,31,Senior Officer-000002
3,11,Assess loan risk,2023-04-20 11:56:25.949120925+00:00,2023-04-20 12:16:25.949120925+00:00,32,Loan Officer-000001
4,12,Check credit history,2023-04-20 12:44:09.642685402+00:00,2023-04-20 13:22:16.533311141+00:00,33,Clerk-000008
2,3,Appraise property,2023-04-20 13:08:37.504367230+00:00,2023-04-20 14:38:03.884752118+00:00,34,Appraiser-000001
7,8,Check credit history,2023-04-20 11:35:48.834896266+00:00,2023-04-20 11:43:24.599304820+00:00,36,Clerk-000005
6,9,Check credit history,2023-04-20 11:40:26.020064648+00:00,2023-04-20 11:44:13.430249454+00:00,37,Clerk-000006
1,0,Cancel application,2023-04-20 11:55:44.824769838+00:00,2023-04-20 12:00:44.824769838+00:00,38,Clerk-000001
8,5,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:07:46.077114911+00:00,39,Clerk-000004
3,13,Design loan offer,2023-04-20 12:16:25.949120925+00:00,2023-04-20 12:26:20.287544685+00:00,40,Loan Officer-000002
4,13,Assess loan risk,2023-04-20 13:22:16.533311141+00:00,2023-04-20 13:42:16.533311141+00:00,41,Loan Officer-000002
2,9,Check credit history,2023-04-20 14:38:03.884752118+00:00,2023-04-20 15:39:40.654253341+00:00,42,Clerk-000006
7,6,Appraise property,2023-04-20 11:43:24.599304820+00:00,2023-04-20 12:10:14.898214985+00:00,43,Appraiser-000002
6,2,AML check,2023-04-20 11:44:13.430249454+00:00,2023-04-20 11:48:42.891019045+00:00,44,AML Investigator-000001
3,14,Approve loan offer,2023-04-20 12:26:20.287544685+00:00,2023-04-20 12:46:20.287544685+00:00,45,Senior Officer-000001
9,4,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 13:59:41.168171823+00:00,46,Clerk-000003
5,2,AML check,2023-04-20 13:08:37.504367230+00:00,2023-04-20 13:42:16.854744224+00:00,47,AML Investigator-000001
4,15,Design loan offer,2023-04-20 13:42:16.533311141+00:00,2023-04-20 13:56:16.652791331+00:00,48,Loan Officer-000003
2,16,Assess loan risk,2023-04-20 15:39:40.654253341+00:00,2023-04-21 07:20:00.000000341+00:00,49,Loan Officer-000004
6,13,Assess loan risk,2023-04-20 11:48:42.891019045+00:00,2023-04-20 12:08:42.891019045+00:00,50,Loan Officer-000002
8,4,Check credit history,2023-04-20 12:07:46.077114911+00:00,2023-04-20 12:13:30.756201743+00:00,51,Clerk-000003
7,2,AML check,2023-04-20 12:10:14.898214985+00:00,2023-04-20 12:19:27.490688079+00:00,52,AML Investigator-000001
3,1,Cancel application,2023-04-20 12:46:20.287544685+00:00,2023-04-20 12:51:20.287544685+00:00,53,Clerk-000002
10,10,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:19:46.439370600+00:00,54,Clerk-000007
5,5,Check credit history,2023-04-20 13:42:16.854744224+00:00,2023-04-20 14:00:16.320751244+00:00,55,Clerk-000004
4,14,Approve loan offer,2023-04-20 13:56:16.652791331+00:00,2023-04-20 14:16:16.652791331+00:00,56,Senior Officer-000001
9,9,Check credit history,2023-04-20 13:59:41.168171823+00:00,2023-04-20 14:59:47.645780954+00:00,57,Clerk-000006
2,13,Design loan offer,2023-04-21 07:20:00.000000341+00:00,2023-04-21 07:53:55.836262762+00:00,58,Loan Officer-000002
6,16,Design loan offer,2023-04-20 12:08:42.891019045+00:00,2023-04-20 12:09:48.093401980+00:00,59,Loan Officer-000004
8,7,AML check,2023-04-20 13:08:37.504367230+00:00,2023-04-20 13:28:14.699013855+00:00,60,AML Investigator-000002
7,15,Assess loan risk,2023-04-20 12:19:27.490688079+00:00,2023-04-20 12:39:27.490688079+00:00,61,Loan Officer-000003
11,8,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 14:05:36.429601661+00:00,62,Clerk-000005
5,15,Assess loan risk,2023-04-20 14:00:16.320751244+00:00,2023-04-20 14:20:16.320751244+00:00,63,Loan Officer-000003
4,1,Cancel application,2023-04-20 14:16:16.652791331+00:00,2023-04-20 14:21:16.652791331+00:00,64,Clerk-000002
9,7,AML check,2023-04-20 14:59:47.645780954+00:00,2023-04-21 07:59:01.734786008+00:00,65,AML Investigator-000002
2,17,Approve loan offer,2023-04-21 07:53:55.836262762+00:00,2023-04-21 08:13:55.836262762+00:00,66,Senior Officer-000002
6,17,Approve loan offer,2023-04-20 12:09:48.093401980+00:00,2023-04-20 12:29:48.093401980+00:00,67,Senior Officer-000002
7,4,Reject application,2023-04-20 12:39:27.490688079+00:00,2023-04-20 12:49:27.490688079+00:00,68,Clerk-000003
