case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:44:03.032016584+00:00,0,Clerk-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:04:44.297603368+00:00,1,Clerk-000002
0,12,Return application back to applicant,2023-04-20 08:44:03.032016584+00:00,2023-04-20 08:49:03.032016584+00:00,2,Clerk-000008
0,18,Applicant completes form,2023-04-20 08:49:03.032016584+00:00,2023-04-20 09:49:03.032016584+00:00,3,Applicant-000001
1,6,Appraise property,2023-04-20 09:04:44.297603368+00:00,2023-04-20 09:09:08.388915115+00:00,4,Appraiser-000002
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:03:10.693019088+00:00,5,Clerk-000003
1,12,Check credit history,2023-04-20 09:09:08.388915115+00:00,2023-04-20 09:22:24.751101812+00:00,6,Clerk-000008
0,1,Check application form completeness,2023-04-20 09:49:03.032016584+00:00,2023-04-20 10:02:10.030399065+00:00,7,Clerk-000002
2,12,Check credit history,2023-04-20 09:03:10.693019088+00:00,2023-04-20 10:52:45.929064365+00:00,8,Clerk-000008
1,2,AML check,2023-04-20 09:22:24.751101812+00:00,2023-04-20 09:45:19.891985500+00:00,9,AML Investigator-000001
3,5,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 10:03:00.277407526+00:00,10,Clerk-000004
0,6,Appraise property,2023-04-20 10:02:10.030399065+00:00,2023-04-20 10:04:53.429277359+00:00,11,Appraiser-000002
1,11,Assess loan risk,2023-04-20 09:45:19.891985500+00:00,2023-04-20 10:05:19.891985500+00:00,12,Loan Officer-000001
4,8,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:08:05.381623513+00:00,13,Clerk-000005
3,7,AML check,2023-04-20 10:03:00.277407526+00:00,2023-04-20 10:21:32.181992468+00:00,14,AML Investigator-000002
0,0,Check credit history,2023-04-20 10:04:53.429277359+00:00,2023-04-20 10:10:35.183221545+00:00,15,Clerk-000001
