case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:12:38.352251877+00:00,0,Clerk-000001
0,5,Check credit history,2023-04-20 08:12:38.352251877+00:00,2023-04-20 08:26:10.900894947+00:00,1,Clerk-000004
0,2,AML check,2023-04-20 08:26:10.900894947+00:00,2023-04-20 08:33:11.037617056+00:00,2,AML Investigator-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:42:48.910443458+00:00,3,Clerk-000002
0,3,Appraise property,2023-04-20 08:33:11.037617056+00:00,2023-04-20 08:57:51.421474643+00:00,4,Appraiser-000001
1,6,Appraise property,2023-04-20 08:42:48.910443458+00:00,2023-04-20 09:30:56.400005084+00:00,5,Appraiser-000002
0,16,Assess loan risk,2023-04-20 08:57:51.421474643+00:00,2023-04-20 09:17:51.421474643+00:00,6,Loan Officer-000004
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:23:34.224364890+00:00,7,Clerk-000003
0,11,Design loan offer,2023-04-20 09:17:51.421474643+00:00,2023-04-20 09:18:36.327069091+00:00,8,Loan Officer-000001
1,5,Check credit history,2023-04-20 09:30:56.400005084+00:00,2023-04-20 09:47:11.409323635+00:00,9,Clerk-000004
0,17,Approve loan offer,2023-04-20 09:18:36.327069091+00:00,2023-04-20 09:38:36.327069091+00:00,10,Senior Officer-000002
2,6,Appraise property,2023-04-20 09:30:56.400005084+00:00,2023-04-20 11:36:52.511874597+00:00,11,Appraiser-000002
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:31:41.652659903+00:00,12,Clerk-000005
1,7,AML check,2023-04-20 09:47:11.409323635+00:00,2023-04-20 10:30:49.777643997+00:00,13,AML Investigator-000002
3,9,Check credit history,2023-04-20 09:31:41.652659903+00:00,2023-04-20 09:33:08.539553955+00:00,14,Clerk-000006
0,1,Cancel application,2023-04-20 09:38:36.327069091+00:00,2023-04-20 09:43:36.327069091+00:00,15,Clerk-000002
4,10,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:18:14.905909241+00:00,16,Clerk-000007
1,16,Assess loan risk,2023-04-20 10:30:49.777643997+00:00,2023-04-20 10:50:49.777643997+00:00,17,Loan Officer-000004
2,9,Check credit history,2023-04-20 11:36:52.511874597+00:00,2023-04-20 13:47:18.907896052+00:00,18,Clerk-000006
