case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:02:21.420844485+00:00,0,Clerk-000001
0,1,Check credit history,2023-04-20 08:02:21.420844485+00:00,2023-04-20 09:10:15.015684659+00:00,1,Clerk-000002
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:30:53.023614951+00:00,2,Clerk-000003
0,2,AML check,2023-04-20 09:10:15.015684659+00:00,2023-04-20 09:12:51.951561763+00:00,3,AML Investigator-000001
1,8,Check credit history,2023-04-20 08:30:53.023614951+00:00,2023-04-20 09:07:07.094442361+00:00,4,Clerk-000005
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:41:15.489350536+00:00,5,Clerk-000004
0,6,Appraise property,2023-04-20 09:12:51.951561763+00:00,2023-04-20 09:14:32.208021293+00:00,6,Appraiser-000002
1,7,AML check,2023-04-20 09:07:07.094442361+00:00,2023-04-20 09:44:42.303261534+00:00,7,AML Investigator-000002
0,13,Assess loan risk,2023-04-20 09:14:32.208021293+00:00,2023-04-20 09:34:32.208021293+00:00,8,Loan Officer-000002
2,4,Check credit history,2023-04-20 09:41:15.489350536+00:00,2023-04-20 10:20:05.216914890+00:00,9,Clerk-000003
3,9,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:34:53.867733843+00:00,10,Clerk-000006
0,5,Reject application,2023-04-20 09:34:32.208021293+00:00,2023-04-20 09:44:32.208021293+00:00,11,Clerk-000004
1,3,Appraise property,2023-04-20 09:44:42.303261534+00:00,2023-04-20 10:16:28.274029511+00:00,12,Appraiser-000001
2,3,Appraise property,2023-04-20 10:20:05.216914890+00:00,2023-04-20 10:21:20.686549006+00:00,13,Appraiser-000001
3,10,Check credit history,2023-04-20 09:34:53.867733843+00:00,2023-04-20 09:50:06.924576993+00:00,14,Clerk-000007
1,11,Assess loan risk,2023-04-20 10:16:28.274029511+00:00,2023-04-20 10:36:28.274029511+00:00,15,Loan Officer-000001
2,7,AML check,2023-04-20 10:21:20.686549006+00:00,2023-04-20 10:35:28.878244276+00:00,16,AML Investigator-000002
3,2,AML check,2023-04-20 09:50:06.924576993+00:00,2023-04-20 11:18:51.404265737+00:00,17,AML Investigator-000001
