case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:24:27.487194090+00:00,0,Clerk-000001
0,1,Check credit history,2023-04-20 08:24:27.487194090+00:00,2023-04-20 08:40:29.663537110+00:00,1,Clerk-000002
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:39:25.890793695+00:00,2,Clerk-000003
0,2,AML check,2023-04-20 08:40:29.663537110+00:00,2023-04-20 09:24:14.526705328+00:00,3,AML Investigator-000001
1,7,AML check,2023-04-20 08:39:25.890793695+00:00,2023-04-20 09:13:34.677397159+00:00,4,AML Investigator-000002
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:56:15.262466671+00:00,5,Clerk-000004
0,6,Appraise property,2023-04-20 09:24:14.526705328+00:00,2023-04-20 10:22:08.422138178+00:00,6,Appraiser-000002
1,10,Check credit history,2023-04-20 09:13:34.677397159+00:00,2023-04-20 09:28:24.653158224+00:00,7,Clerk-000007
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:44:30.444367381+00:00,8,Clerk-000005
2,4,Check credit history,2023-04-20 09:56:15.262466671+00:00,2023-04-20 10:30:03.209460542+00:00,9,Clerk-000003
0,13,Assess loan risk,2023-04-20 10:22:08.422138178+00:00,2023-04-20 10:42:08.422138178+00:00,10,Loan Officer-000002
1,3,Appraise property,2023-04-20 09:28:24.653158224+00:00,2023-04-20 09:44:14.092540705+00:00,11,Appraiser-000001
3,10,Check credit history,2023-04-20 09:44:30.444367381+00:00,2023-04-20 10:46:34.767028666+00:00,12,Clerk-000007
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:08:21.446301017+00:00,13,Clerk-000006
2,3,Appraise property,2023-04-20 10:30:03.209460542+00:00,2023-04-20 10:32:50.540162421+00:00,14,Appraiser-000001
0,15,Design loan offer,2023-04-20 10:42:08.422138178+00:00,2023-04-20 10:59:32.090202551+00:00,15,Loan Officer-000003
1,11,Assess loan risk,2023-04-20 09:44:14.092540705+00:00,2023-04-20 10:04:14.092540705+00:00,16,Loan Officer-000001
4,10,Check credit history,2023-04-20 10:08:21.446301017+00:00,2023-04-20 10:34:01.221911520+00:00,17,Clerk-000007
5,12,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:46:26.887682277+00:00,18,Clerk-000008
2,7,AML check,2023-04-20 10:32:50.540162421+00:00,2023-04-20 10:56:53.261567016+00:00,19,AML Investigator-000002
