case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:02:52.187282281+00:00,0,Clerk-000001
0,2,AML check,2023-04-20 08:02:52.187282281+00:00,2023-04-20 08:12:00.418849053+00:00,1,AML Investigator-000001
0,5,Check credit history,2023-04-20 08:12:00.418849053+00:00,2023-04-20 09:47:58.031282119+00:00,2,Clerk-000004
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:34:52.151569718+00:00,3,Clerk-000002
0,6,Appraise property,2023-04-20 09:47:58.031282119+00:00,2023-04-20 10:48:40.400542432+00:00,4,Appraiser-000002
1,7,AML check,2023-04-20 08:34:52.151569718+00:00,2023-04-20 09:25:16.021435468+00:00,5,AML Investigator-000002
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:52:09.622238801+00:00,6,Clerk-000003
0,13,Assess loan risk,2023-04-20 10:48:40.400542432+00:00,2023-04-20 11:08:40.400542432+00:00,7,Loan Officer-000002
1,3,Appraise property,2023-04-20 09:25:16.021435468+00:00,2023-04-20 10:17:13.538448594+00:00,8,Appraiser-000001
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:38:56.819605695+00:00,9,Clerk-000005
2,7,AML check,2023-04-20 09:52:09.622238801+00:00,2023-04-20 09:55:05.466343935+00:00,10,AML Investigator-000002
0,15,Design loan offer,2023-04-20 11:08:40.400542432+00:00,2023-04-20 11:14:25.734343450+00:00,11,Loan Officer-000003
3,10,Return application back to applicant,2023-04-20 09:38:56.819605695+00:00,2023-04-20 09:43:56.819605695+00:00,12,Clerk-000007
2,10,Check credit history,2023-04-20 09:55:05.466343935+00:00,2023-04-20 10:07:12.549846194+00:00,13,Clerk-000007
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:24:11.243045094+00:00,14,Clerk-000006
1,8,Check credit history,2023-04-20 10:17:13.538448594+00:00,2023-04-20 10:24:20.561151363+00:00,15,Clerk-000005
0,14,Approve loan offer,2023-04-20 11:14:25.734343450+00:00,2023-04-20 11:34:25.734343450+00:00,16,Senior Officer-000001
3,18,Applicant completes form,2023-04-20 09:43:56.819605695+00:00,2023-04-20 10:43:56.819605695+00:00,17,Applicant-000001
4,10,Check credit history,2023-04-20 10:24:11.243045094+00:00,2023-04-20 10:38:08.998598706+00:00,19,Clerk-000007
1,16,Assess loan risk,2023-04-20 10:24:20.561151363+00:00,2023-04-20 10:44:20.561151363+00:00,20,Loan Officer-000004
5,12,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:37:38.723190702+00:00,21,Clerk-000008
0,8,Cancel application,2023-04-20 11:34:25.734343450+00:00,2023-04-20 11:39:25.734343450+00:00,22,Clerk-000005
5,8,Return application back to applicant,2023-04-20 10:37:38.723190702+00:00,2023-04-20 10:42:38.723190702+00:00,23,Clerk-000005
4,3,Appraise property,2023-04-20 10:38:08.998598706+00:00,2023-04-20 10:42:35.458273157+00:00,24,Appraiser-000001
3,4,Check application form completeness,2023-04-20 10:43:56.819605695+00:00,2023-04-20 11:39:17.289310711+00:00,25,Clerk-000003
1,0,Reject application,2023-04-20 10:44:20.561151363+00:00,2023-04-20 10:54:20.561151363+00:00,26,Clerk-000001
2,3,Appraise property,2023-04-20 10:48:40.400542432+00:00,2023-04-20 11:27:04.226810568+00:00,27,Appraiser-000001
6,1,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:44:24.737750892+00:00,28,Clerk-000002
4,7,AML check,2023-04-20 10:42:35.458273157+00:00,2023-04-20 11:12:21.684782953+00:00,29,AML Investigator-000002
7,5,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:32:51.647525966+00:00,31,Clerk-000004
3,7,AML check,2023-04-20 11:39:17.289310711+00:00,2023-04-20 12:28:30.877007260+00:00,32,AML Investigator-000002
6,2,AML check,2023-04-20 11:44:24.737750892+00:00,2023-04-20 12:19:54.969790908+00:00,33,AML Investigator-000001
5,18,Applicant completes form,2023-04-20 10:43:56.819605695+00:00,2023-04-20 11:43:56.819605695+00:00,34,Applicant-000001
4,11,Assess loan risk,2023-04-20 11:12:21.684782953+00:00,2023-04-20 11:32:21.684782953+00:00,35,Loan Officer-000001
2,13,Assess loan risk,2023-04-20 11:27:04.226810568+00:00,2023-04-20 11:47:04.226810568+00:00,36,Loan Officer-000002
7,3,Appraise property,2023-04-20 11:32:51.647525966+00:00,2023-04-20 12:07:20.749138417+00:00,37,Appraiser-000001
8,9,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:34:38.308994915+00:00,38,Clerk-000006
6,6,Appraise property,2023-04-20 12:19:54.969790908+00:00,2023-04-20 12:59:43.359855256+00:00,39,Appraiser-000002
3,3,Appraise property,2023-04-20 12:28:30.877007260+00:00,2023-04-20 12:47:51.141363933+00:00,40,Appraiser-000001
4,0,Reject application,2023-04-20 11:32:21.684782953+00:00,2023-04-20 11:42:21.684782953+00:00,41,Clerk-000001
5,12,Check application form completeness,2023-04-20 11:43:56.819605695+00:00,2023-04-20 12:04:33.840923012+00:00,42,Clerk-000008
2,5,Reject application,2023-04-20 11:47:04.226810568+00:00,2023-04-20 11:57:04.226810568+00:00,43,Clerk-000004
7,8,Check credit history,2023-04-20 12:07:20.749138417+00:00,2023-04-20 12:51:43.048319682+00:00,44,Clerk-000005
9,10,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 13:06:31.232224584+00:00,45,Clerk-000007
8,10,Check credit history,2023-04-20 12:34:38.308994915+00:00,2023-04-20 12:49:57.782234981+00:00,46,Clerk-000007
3,8,Check credit history,2023-04-20 12:47:51.141363933+00:00,2023-04-20 13:08:22.422496282+00:00,47,Clerk-000005
6,0,Check credit history,2023-04-20 12:59:43.359855256+00:00,2023-04-20 13:16:35.603765193+00:00,48,Clerk-000001
5,8,Return application back to applicant,2023-04-20 12:04:33.840923012+00:00,2023-04-20 12:09:33.840923012+00:00,49,Clerk-000005
8,3,Appraise property,2023-04-20 12:49:57.782234981+00:00,2023-04-20 13:13:11.231516183+00:00,50,Appraiser-000001
7,7,AML check,2023-04-20 12:51:43.048319682+00:00,2023-04-20 13:24:19.761390786+00:00,51,AML Investigator-000002
10,4,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:08:58.989895288+00:00,52,Clerk-000003
9,1,Check credit history,2023-04-20 13:06:31.232224584+00:00,2023-04-20 13:22:02.322021534+00:00,53,Clerk-000002
3,16,Assess loan risk,2023-04-20 13:08:22.422496282+00:00,2023-04-20 13:28:22.422496282+00:00,54,Loan Officer-000004
6,11,Assess loan risk,2023-04-20 13:16:35.603765193+00:00,2023-04-20 13:36:35.603765193+00:00,55,Loan Officer-000001
10,2,AML check,2023-04-20 13:08:58.989895288+00:00,2023-04-20 13:19:00.441918889+00:00,56,AML Investigator-000001
9,2,AML check,2023-04-20 13:22:02.322021534+00:00,2023-04-20 14:02:28.993174868+00:00,58,AML Investigator-000001
7,13,Assess loan risk,2023-04-20 13:24:19.761390786+00:00,2023-04-20 13:44:19.761390786+00:00,59,Loan Officer-000002
3,15,Design loan offer,2023-04-20 13:28:22.422496282+00:00,2023-04-20 13:37:47.334061884+00:00,60,Loan Officer-000003
11,5,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 13:48:55.495260839+00:00,61,Clerk-000004
6,0,Reject application,2023-04-20 13:36:35.603765193+00:00,2023-04-20 13:46:35.603765193+00:00,62,Clerk-000001
5,18,Applicant completes form,2023-04-20 12:09:33.840923012+00:00,2023-04-20 13:09:33.840923012+00:00,63,Applicant-000001
10,5,Check credit history,2023-04-20 13:19:00.441918889+00:00,2023-04-20 13:34:30.324780503+00:00,64,Clerk-000004
3,14,Approve loan offer,2023-04-20 13:37:47.334061884+00:00,2023-04-20 13:57:47.334061884+00:00,66,Senior Officer-000001
7,5,Reject application,2023-04-20 13:44:19.761390786+00:00,2023-04-20 13:54:19.761390786+00:00,67,Clerk-000004
9,6,Appraise property,2023-04-20 14:02:28.993174868+00:00,2023-04-20 14:24:26.526388601+00:00,68,Appraiser-000002
5,12,Check application form completeness,2023-04-20 13:09:33.840923012+00:00,2023-04-20 14:59:15.427696499+00:00,69,Clerk-000008
11,3,Appraise property,2023-04-20 13:48:55.495260839+00:00,2023-04-20 14:34:55.582058652+00:00,71,Appraiser-000001
12,8,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:32:40.222161692+00:00,72,Clerk-000005
