case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:04:21.089018915+00:00,0,Clerk-000001
0,1,Return application back to applicant,2023-04-20 08:04:21.089018915+00:00,2023-04-20 08:09:21.089018915+00:00,1,Clerk-000002
0,18,Applicant completes form,2023-04-20 08:09:21.089018915+00:00,2023-04-20 09:09:21.089018915+00:00,2,Applicant-000001
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:52:02.525629059+00:00,3,Clerk-000003
0,12,Check application form completeness,2023-04-20 09:09:21.089018915+00:00,2023-04-20 09:09:32.663775962+00:00,4,Clerk-000008
1,7,AML check,2023-04-20 08:52:02.525629059+00:00,2023-04-20 09:02:34.592034432+00:00,5,AML Investigator-000002
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:09:12.884563272+00:00,6,Clerk-000004
0,2,AML check,2023-04-20 09:09:32.663775962+00:00,2023-04-20 11:11:12.668174968+00:00,7,AML Investigator-000001
1,10,Check credit history,2023-04-20 09:02:34.592034432+00:00,2023-04-20 09:13:06.892588968+00:00,8,Clerk-000007
2,4,Check credit history,2023-04-20 09:09:12.884563272+00:00,2023-04-20 09:41:16.060523176+00:00,9,Clerk-000003
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:42:29.625657382+00:00,10,Clerk-000005
0,5,Check credit history,2023-04-20 11:11:12.668174968+00:00,2023-04-20 11:16:55.460364945+00:00,11,Clerk-000004
1,3,Appraise property,2023-04-20 09:13:06.892588968+00:00,2023-04-20 09:58:29.070096252+00:00,12,Appraiser-000001
2,6,Appraise property,2023-04-20 09:41:16.060523176+00:00,2023-04-20 09:55:53.482501379+00:00,13,Appraiser-000002
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:09:23.538680059+00:00,15,Clerk-000006
0,6,Appraise property,2023-04-20 11:16:55.460364945+00:00,2023-04-20 11:22:47.560921709+00:00,16,Appraiser-000002
2,7,AML check,2023-04-20 09:55:53.482501379+00:00,2023-04-20 09:59:40.418167766+00:00,17,AML Investigator-000002
1,11,Assess loan risk,2023-04-20 09:58:29.070096252+00:00,2023-04-20 10:18:29.070096252+00:00,18,Loan Officer-000001
3,10,Check credit history,2023-04-20 09:58:29.070096252+00:00,2023-04-20 10:12:16.079342320+00:00,19,Clerk-000007
4,10,Check credit history,2023-04-20 10:09:23.538680059+00:00,2023-04-20 10:36:59.578490241+00:00,20,Clerk-000007
5,0,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:38:06.427450237+00:00,21,Clerk-000001
0,13,Assess loan risk,2023-04-20 11:22:47.560921709+00:00,2023-04-20 11:42:47.560921709+00:00,22,Loan Officer-000002
2,13,Assess loan risk,2023-04-20 09:59:40.418167766+00:00,2023-04-20 10:19:40.418167766+00:00,23,Loan Officer-000002
3,3,Appraise property,2023-04-20 10:12:16.079342320+00:00,2023-04-20 10:20:41.411984048+00:00,24,Appraiser-000001
1,13,Design loan offer,2023-04-20 10:18:29.070096252+00:00,2023-04-20 10:29:57.044373947+00:00,25,Loan Officer-000002
4,3,Appraise property,2023-04-20 10:36:59.578490241+00:00,2023-04-20 10:45:06.827950663+00:00,26,Appraiser-000001
5,1,Check credit history,2023-04-20 10:38:06.427450237+00:00,2023-04-20 10:41:29.409309422+00:00,27,Clerk-000002
6,12,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:02:46.855060549+00:00,28,Clerk-000008
0,15,Design loan offer,2023-04-20 11:42:47.560921709+00:00,2023-04-20 11:45:01.063148979+00:00,29,Loan Officer-000003
2,15,Design loan offer,2023-04-20 10:19:40.418167766+00:00,2023-04-20 10:25:47.528500755+00:00,30,Loan Officer-000003
3,7,AML check,2023-04-20 10:20:41.411984048+00:00,2023-04-20 11:06:14.440081957+00:00,31,AML Investigator-000002
1,17,Approve loan offer,2023-04-20 10:29:57.044373947+00:00,2023-04-20 10:49:57.044373947+00:00,32,Senior Officer-000002
5,6,Appraise property,2023-04-20 10:41:29.409309422+00:00,2023-04-20 10:50:24.683421206+00:00,33,Appraiser-000002
6,3,Appraise property,2023-04-20 11:02:46.855060549+00:00,2023-04-20 11:38:20.475923522+00:00,35,Appraiser-000001
7,4,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:50:43.348686440+00:00,36,Clerk-000003
0,14,Approve loan offer,2023-04-20 11:45:01.063148979+00:00,2023-04-20 12:05:01.063148979+00:00,37,Senior Officer-000001
2,14,Approve loan offer,2023-04-20 10:25:47.528500755+00:00,2023-04-20 10:45:47.528500755+00:00,38,Senior Officer-000001
1,0,Approve application,2023-04-20 10:49:57.044373947+00:00,2023-04-20 10:54:57.044373947+00:00,39,Clerk-000001
3,11,Assess loan risk,2023-04-20 11:06:14.440081957+00:00,2023-04-20 11:26:14.440081957+00:00,41,Loan Officer-000001
4,7,AML check,2023-04-20 11:11:12.668174968+00:00,2023-04-20 12:04:28.303846782+00:00,42,AML Investigator-000002
6,8,Check credit history,2023-04-20 11:38:20.475923522+00:00,2023-04-20 12:09:35.685789328+00:00,43,Clerk-000005
7,0,Check credit history,2023-04-20 11:50:43.348686440+00:00,2023-04-20 13:00:07.282448341+00:00,44,Clerk-000001
8,9,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:16:27.436624216+00:00,45,Clerk-000006
0,8,Cancel application,2023-04-20 12:05:01.063148979+00:00,2023-04-20 12:10:01.063148979+00:00,46,Clerk-000005
2,8,Cancel application,2023-04-20 10:45:47.528500755+00:00,2023-04-20 10:50:47.528500755+00:00,47,Clerk-000005
3,13,Design loan offer,2023-04-20 11:26:14.440081957+00:00,2023-04-20 11:39:02.333466188+00:00,48,Loan Officer-000002
4,11,Assess loan risk,2023-04-20 12:04:28.303846782+00:00,2023-04-20 12:24:28.303846782+00:00,49,Loan Officer-000001
6,7,AML check,2023-04-20 12:09:35.685789328+00:00,2023-04-20 13:02:17.298612419+00:00,50,AML Investigator-000002
7,6,Appraise property,2023-04-20 13:00:07.282448341+00:00,2023-04-20 13:44:55.605892065+00:00,51,Appraiser-000002
3,17,Approve loan offer,2023-04-20 11:39:02.333466188+00:00,2023-04-20 11:59:02.333466188+00:00,52,Senior Officer-000002
8,10,Check credit history,2023-04-20 12:16:27.436624216+00:00,2023-04-20 12:22:18.674938653+00:00,53,Clerk-000007
4,0,Reject application,2023-04-20 12:24:28.303846782+00:00,2023-04-20 12:34:28.303846782+00:00,54,Clerk-000001
9,1,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 13:03:16.527911001+00:00,55,Clerk-000002
6,11,Assess loan risk,2023-04-20 13:02:17.298612419+00:00,2023-04-20 13:22:17.298612419+00:00,56,Loan Officer-000001
7,2,AML check,2023-04-20 13:44:55.605892065+00:00,2023-04-20 14:18:02.701384563+00:00,57,AML Investigator-000001
3,0,Approve application,2023-04-20 11:59:02.333466188+00:00,2023-04-20 12:04:02.333466188+00:00,59,Clerk-000001
8,3,Appraise property,2023-04-20 12:22:18.674938653+00:00,2023-04-20 12:52:07.254596016+00:00,60,Appraiser-000001
9,10,Check credit history,2023-04-20 13:03:16.527911001+00:00,2023-04-20 13:12:22.101917044+00:00,61,Clerk-000007
6,13,Design loan offer,2023-04-20 13:22:17.298612419+00:00,2023-04-20 13:31:27.454521595+00:00,62,Loan Officer-000002
7,16,Assess loan risk,2023-04-20 14:18:02.701384563+00:00,2023-04-20 14:38:02.701384563+00:00,63,Loan Officer-000004
10,8,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:17:53.219201009+00:00,65,Clerk-000005
9,3,Appraise property,2023-04-20 13:12:22.101917044+00:00,2023-04-20 14:17:07.066073145+00:00,66,Appraiser-000001
11,12,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 14:23:31.027135902+00:00,67,Clerk-000008
6,17,Approve loan offer,2023-04-20 13:31:27.454521595+00:00,2023-04-20 13:51:27.454521595+00:00,68,Senior Officer-000002
7,15,Design loan offer,2023-04-20 14:38:02.701384563+00:00,2023-04-20 15:02:33.224324153+00:00,69,Loan Officer-000003
5,2,AML check,2023-04-20 12:04:28.303846782+00:00,2023-04-20 12:10:47.602598270+00:00,70,AML Investigator-000001
10,2,AML check,2023-04-20 13:17:53.219201009+00:00,2023-04-20 13:19:38.582214690+00:00,71,AML Investigator-000001
6,0,Approve application,2023-04-20 13:51:27.454521595+00:00,2023-04-20 13:56:27.454521595+00:00,72,Clerk-000001
12,5,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:04:15.065120376+00:00,73,Clerk-000004
9,7,AML check,2023-04-20 14:17:07.066073145+00:00,2023-04-20 14:34:29.943532350+00:00,74,AML Investigator-000002
8,2,AML check,2023-04-20 14:18:02.701384563+00:00,2023-04-20 14:22:31.171353532+00:00,75,AML Investigator-000001
11,8,Return application back to applicant,2023-04-20 14:23:31.027135902+00:00,2023-04-20 14:28:31.027135902+00:00,76,Clerk-000005
5,16,Assess loan risk,2023-04-20 12:10:47.602598270+00:00,2023-04-20 12:30:47.602598270+00:00,78,Loan Officer-000004
10,5,Check credit history,2023-04-20 13:19:38.582214690+00:00,2023-04-20 14:30:23.943424041+00:00,79,Clerk-000004
8,11,Assess loan risk,2023-04-20 14:22:31.171353532+00:00,2023-04-20 14:42:31.171353532+00:00,80,Loan Officer-000001
13,4,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:48:22.383759008+00:00,82,Clerk-000003
9,13,Assess loan risk,2023-04-20 14:34:29.943532350+00:00,2023-04-20 14:54:29.943532350+00:00,83,Loan Officer-000002
7,14,Approve loan offer,2023-04-21 07:00:00+00:00,2023-04-21 07:20:00+00:00,84,Senior Officer-000001
5,15,Design loan offer,2023-04-20 12:30:47.602598270+00:00,2023-04-20 12:51:02.781996286+00:00,85,Loan Officer-000003
12,4,Check credit history,2023-04-20 14:04:15.065120376+00:00,2023-04-20 14:34:00.267666134+00:00,86,Clerk-000003
10,6,Appraise property,2023-04-20 14:30:23.943424041+00:00,2023-04-20 14:33:09.113337641+00:00,87,Appraiser-000002
8,13,Design loan offer,2023-04-20 14:42:31.171353532+00:00,2023-04-20 14:53:28.658556193+00:00,88,Loan Officer-000002
13,2,AML check,2023-04-20 14:48:22.383759008+00:00,2023-04-20 14:53:20.443114908+00:00,89,AML Investigator-000001
9,5,Reject application,2023-04-20 14:54:29.943532350+00:00,2023-04-20 15:04:29.943532350+00:00,90,Clerk-000004
14,9,Check application form completeness,2023-04-20 15:00:00+00:00,2023-04-20 15:05:03.871945685+00:00,91,Clerk-000006
11,18,Applicant completes form,2023-04-21 07:00:00+00:00,2023-04-21 08:00:00+00:00,92,Applicant-000001
7,8,Cancel application,2023-04-21 07:20:00+00:00,2023-04-21 07:25:00+00:00,93,Clerk-000005
5,14,Approve loan offer,2023-04-20 12:51:02.781996286+00:00,2023-04-20 13:11:02.781996286+00:00,94,Senior Officer-000001
13,5,Check credit history,2023-04-20 14:53:20.443114908+00:00,2023-04-20 15:38:36.594322695+00:00,97,Clerk-000004
5,8,Approve application,2023-04-20 13:11:02.781996286+00:00,2023-04-20 13:16:02.781996286+00:00,99,Clerk-000005
10,16,Assess loan risk,2023-04-20 14:38:02.701384563+00:00,2023-04-20 14:58:02.701384563+00:00,100,Loan Officer-000004
8,17,Approve loan offer,2023-04-21 07:00:00+00:00,2023-04-21 07:20:00+00:00,104,Senior Officer-000002
15,1,Check application form completeness,2023-04-21 07:30:00+00:00,2023-04-21 08:05:16.972352381+00:00,105,Clerk-000002
11,12,Check application form completeness,2023-04-21 08:00:00+00:00,2023-04-21 08:23:59.199832298+00:00,106,Clerk-000008
12,7,AML check,2023-04-21 07:00:00+00:00,2023-04-21 07:14:07.369529690+00:00,107,AML Investigator-000002
14,10,Return application back to applicant,2023-04-21 07:00:00+00:00,2023-04-21 07:05:00+00:00,108,Clerk-000007
13,6,Appraise property,2023-04-21 07:00:00+00:00,2023-04-21 07:03:04.417365624+00:00,109,Appraiser-000002
8,0,Cancel application,2023-04-21 07:20:00+00:00,2023-04-21 07:25:00+00:00,110,Clerk-000001
16,8,Check application form completeness,2023-04-21 08:00:00+00:00,2023-04-21 08:22:16.175662112+00:00,111,Clerk-000005
15,7,AML check,2023-04-21 08:05:16.972352381+00:00,2023-04-21 08:43:29.563243859+00:00,112,AML Investigator-000002
11,3,Appraise property,2023-04-21 08:23:59.199832298+00:00,2023-04-21 08:27:18.333694593+00:00,113,Appraiser-000001
10,0,Reject application,2023-04-20 14:58:02.701384563+00:00,2023-04-20 15:08:02.701384563+00:00,114,Clerk-000001
13,13,Assess loan risk,2023-04-21 07:03:04.417365624+00:00,2023-04-21 07:23:04.417365624+00:00,115,Loan Officer-000002
12,3,Appraise property,2023-04-21 07:14:07.369529690+00:00,2023-04-21 08:07:22.782696134+00:00,117,Appraiser-000001
11,2,AML check,2023-04-21 08:27:18.333694593+00:00,2023-04-21 09:17:31.732499142+00:00,118,AML Investigator-000001
15,3,Appraise property,2023-04-21 08:43:29.563243859+00:00,2023-04-21 09:50:31.658322622+00:00,119,Appraiser-000001
14,18,Applicant completes form,2023-04-21 08:00:00+00:00,2023-04-21 09:00:00+00:00,120,Applicant-000001
12,11,Assess loan risk,2023-04-21 08:07:22.782696134+00:00,2023-04-21 08:27:22.782696134+00:00,121,Loan Officer-000001
16,10,Check credit history,2023-04-21 08:22:16.175662112+00:00,2023-04-21 08:35:35.438497881+00:00,122,Clerk-000007
17,4,Check application form completeness,2023-04-21 08:30:00+00:00,2023-04-21 08:44:11.584562348+00:00,123,Clerk-000003
11,5,Check credit history,2023-04-21 09:17:31.732499142+00:00,2023-04-21 10:07:05.823596667+00:00,124,Clerk-000004
15,8,Check credit history,2023-04-21 09:50:31.658322622+00:00,2023-04-21 09:59:04.052068454+00:00,125,Clerk-000005
13,15,Design loan offer,2023-04-21 07:23:04.417365624+00:00,2023-04-21 07:27:18.021763757+00:00,126,Loan Officer-000003
12,13,Design loan offer,2023-04-21 08:27:22.782696134+00:00,2023-04-21 08:29:51.015587908+00:00,127,Loan Officer-000002
16,6,Appraise property,2023-04-21 08:35:35.438497881+00:00,2023-04-21 08:46:45.239923876+00:00,128,Appraiser-000002
14,12,Check application form completeness,2023-04-21 09:00:00+00:00,2023-04-21 11:25:47.735502632+00:00,130,Clerk-000008
18,9,Check application form completeness,2023-04-21 09:00:00+00:00,2023-04-21 09:04:27.919314627+00:00,131,Clerk-000006
15,16,Assess loan risk,2023-04-21 09:59:04.052068454+00:00,2023-04-21 10:19:04.052068454+00:00,132,Loan Officer-000004
11,13,Assess loan risk,2023-04-21 10:07:05.823596667+00:00,2023-04-21 10:27:05.823596667+00:00,133,Loan Officer-000002
13,14,Approve loan offer,2023-04-21 07:27:18.021763757+00:00,2023-04-21 07:47:18.021763757+00:00,134,Senior Officer-000001
12,17,Approve loan offer,2023-04-21 08:29:51.015587908+00:00,2023-04-21 08:49:51.015587908+00:00,135,Senior Officer-000002
16,7,AML check,2023-04-21 08:46:45.239923876+00:00,2023-04-21 08:48:54.742343001+00:00,136,AML Investigator-000002
17,0,Check credit history,2023-04-21 08:46:45.239923876+00:00,2023-04-21 08:57:51.085441186+00:00,137,Clerk-000001
18,10,Check credit history,2023-04-21 09:04:27.919314627+00:00,2023-04-21 11:26:11.853010845+00:00,138,Clerk-000007
19,1,Check application form completeness,2023-04-21 09:30:00+00:00,2023-04-21 09:35:31.343286285+00:00,139,Clerk-000002
15,0,Reject application,2023-04-21 10:19:04.052068454+00:00,2023-04-21 10:29:04.052068454+00:00,140,Clerk-000001
11,15,Design loan offer,2023-04-21 10:27:05.823596667+00:00,2023-04-21 10:29:55.892789861+00:00,141,Loan Officer-000003
14,2,AML check,2023-04-21 11:25:47.735502632+00:00,2023-04-21 12:48:27.319696600+00:00,142,AML Investigator-000001
13,8,Approve application,2023-04-21 07:47:18.021763757+00:00,2023-04-21 07:52:18.021763757+00:00,143,Clerk-000005
16,11,Assess loan risk,2023-04-21 08:48:54.742343001+00:00,2023-04-21 09:08:54.742343001+00:00,144,Loan Officer-000001
12,0,Cancel application,2023-04-21 08:49:51.015587908+00:00,2023-04-21 08:54:51.015587908+00:00,145,Clerk-000001
17,6,Appraise property,2023-04-21 08:57:51.085441186+00:00,2023-04-21 09:11:22.181000080+00:00,146,Appraiser-000002
19,10,Check credit history,2023-04-21 09:35:31.343286285+00:00,2023-04-21 13:55:54.123080994+00:00,147,Clerk-000007
20,8,Check application form completeness,2023-04-21 10:00:00+00:00,2023-04-21 10:23:31.024128676+00:00,148,Clerk-000005
18,3,Appraise property,2023-04-21 11:26:11.853010845+00:00,2023-04-21 11:46:39.877941846+00:00,149,Appraiser-000001
14,6,Appraise property,2023-04-21 12:48:27.319696600+00:00,2023-04-21 13:11:55.419675844+00:00,150,Appraiser-000002
16,0,Reject application,2023-04-21 09:08:54.742343001+00:00,2023-04-21 09:18:54.742343001+00:00,151,Clerk-000001
17,7,AML check,2023-04-21 09:11:22.181000080+00:00,2023-04-21 09:16:25.150265936+00:00,152,AML Investigator-000002
20,6,Appraise property,2023-04-21 10:23:31.024128676+00:00,2023-04-21 11:23:40.985207940+00:00,153,Appraiser-000002
11,14,Approve loan offer,2023-04-21 10:29:55.892789861+00:00,2023-04-21 10:49:55.892789861+00:00,154,Senior Officer-000001
21,4,Check application form completeness,2023-04-21 10:30:00+00:00,2023-04-21 11:25:14.271542918+00:00,155,Clerk-000003
18,7,AML check,2023-04-21 11:46:39.877941846+00:00,2023-04-21 12:30:15.370769863+00:00,156,AML Investigator-000002
14,9,Check credit history,2023-04-21 13:11:55.419675844+00:00,2023-04-21 13:51:13.047911326+00:00,157,Clerk-000006
19,3,Appraise property,2023-04-21 13:55:54.123080994+00:00,2023-04-21 13:59:13.489975226+00:00,158,Appraiser-000001
22,0,Check application form completeness,2023-04-21 11:00:00+00:00,2023-04-21 11:10:55.713767699+00:00,159,Clerk-000001
20,0,Check credit history,2023-04-21 11:23:40.985207940+00:00,2023-04-21 12:11:46.713456568+00:00,160,Clerk-000001
21,6,Appraise property,2023-04-21 11:25:14.271542918+00:00,2023-04-21 11:33:28.251319675+00:00,161,Appraiser-000002
18,11,Assess loan risk,2023-04-21 12:30:15.370769863+00:00,2023-04-21 12:50:15.370769863+00:00,162,Loan Officer-000001
14,16,Assess loan risk,2023-04-21 13:51:13.047911326+00:00,2023-04-21 14:11:13.047911326+00:00,163,Loan Officer-000004
19,7,AML check,2023-04-21 13:59:13.489975226+00:00,2023-04-21 14:06:12.569025379+00:00,164,AML Investigator-000002
17,11,Assess loan risk,2023-04-21 09:16:25.150265936+00:00,2023-04-21 09:36:25.150265936+00:00,165,Loan Officer-000001
11,8,Cancel application,2023-04-21 10:49:55.892789861+00:00,2023-04-21 10:54:55.892789861+00:00,166,Clerk-000005
22,7,AML check,2023-04-21 11:10:55.713767699+00:00,2023-04-21 11:37:39.044028916+00:00,167,AML Investigator-000002
23,1,Check application form completeness,2023-04-21 11:30:00+00:00,2023-04-21 11:54:55.354100931+00:00,168,Clerk-000002
21,0,Check credit history,2023-04-21 11:33:28.251319675+00:00,2023-04-21 11:54:44.589376693+00:00,169,Clerk-000001
18,0,Reject application,2023-04-21 12:50:15.370769863+00:00,2023-04-21 13:00:15.370769863+00:00,171,Clerk-000001
19,11,Assess loan risk,2023-04-21 14:06:12.569025379+00:00,2023-04-21 14:26:12.569025379+00:00,172,Loan Officer-000001
14,15,Design loan offer,2023-04-21 14:11:13.047911326+00:00,2023-04-21 14:18:37.274790687+00:00,173,Loan Officer-000003
17,13,Design loan offer,2023-04-21 09:36:25.150265936+00:00,2023-04-21 09:48:04.281263904+00:00,174,Loan Officer-000002
23,10,Check credit history,2023-04-21 11:54:55.354100931+00:00,2023-04-21 13:57:23.930382246+00:00,176,Clerk-000007
24,5,Check application form completeness,2023-04-21 12:00:00+00:00,2023-04-21 12:03:34.327425863+00:00,177,Clerk-000004
20,7,AML check,2023-04-21 12:48:27.319696600+00:00,2023-04-21 13:02:08.123691518+00:00,178,AML Investigator-000002
19,13,Design loan offer,2023-04-21 14:26:12.569025379+00:00,2023-04-21 14:51:59.496732129+00:00,179,Loan Officer-000002
17,17,Approve loan offer,2023-04-21 09:48:04.281263904+00:00,2023-04-21 10:08:04.281263904+00:00,180,Senior Officer-000002
22,10,Check credit history,2023-04-21 11:37:39.044028916+00:00,2023-04-21 11:54:41.145715162+00:00,181,Clerk-000007
24,4,Return application back to applicant,2023-04-21 12:03:34.327425863+00:00,2023-04-21 12:08:34.327425863+00:00,182,Clerk-000003
25,8,Check application form completeness,2023-04-21 12:30:00+00:00,2023-04-21 13:02:59.738406473+00:00,183,Clerk-000005
21,2,AML check,2023-04-21 12:48:27.319696600+00:00,2023-04-21 13:00:24.760306044+00:00,184,AML Investigator-000001
20,11,Assess loan risk,2023-04-21 13:02:08.123691518+00:00,2023-04-21 13:22:08.123691518+00:00,185,Loan Officer-000001
23,2,AML check,2023-04-21 13:57:23.930382246+00:00,2023-04-21 14:00:13.391894709+00:00,186,AML Investigator-000001
14,14,Approve loan offer,2023-04-21 14:18:37.274790687+00:00,2023-04-21 14:38:37.274790687+00:00,187,Senior Officer-000001
17,0,Cancel application,2023-04-21 10:08:04.281263904+00:00,2023-04-21 10:13:04.281263904+00:00,189,Clerk-000001
22,3,Appraise property,2023-04-21 11:54:41.145715162+00:00,2023-04-21 11:55:03.269363297+00:00,190,Appraiser-000001
24,18,Applicant completes form,2023-04-21 12:08:34.327425863+00:00,2023-04-21 13:08:34.327425863+00:00,191,Applicant-000001
26,0,Check application form completeness,2023-04-21 13:00:00+00:00,2023-04-21 13:21:33.040271660+00:00,192,Clerk-000001
21,16,Assess loan risk,2023-04-21 13:00:24.760306044+00:00,2023-04-21 13:20:24.760306044+00:00,193,Loan Officer-000004
25,2,AML check,2023-04-21 13:02:59.738406473+00:00,2023-04-21 13:29:42.717306079+00:00,194,AML Investigator-000001
20,0,Reject application,2023-04-21 13:22:08.123691518+00:00,2023-04-21 13:32:08.123691518+00:00,195,Clerk-000001
23,6,Appraise property,2023-04-21 14:00:13.391894709+00:00,2023-04-21 14:28:21.038897303+00:00,196,Appraiser-000002
14,8,Approve application,2023-04-21 14:38:37.274790687+00:00,2023-04-21 14:43:37.274790687+00:00,197,Clerk-000005
19,17,Approve loan offer,2023-04-24 07:00:00+00:00,2023-04-24 07:20:00+00:00,198,Senior Officer-000002
24,12,Check application form completeness,2023-04-21 13:08:34.327425863+00:00,2023-04-21 13:08:47.998422298+00:00,199,Clerk-000008
21,15,Design loan offer,2023-04-21 13:20:24.760306044+00:00,2023-04-21 13:21:11.295211259+00:00,200,Loan Officer-000003
26,1,Check credit history,2023-04-21 13:21:33.040271660+00:00,2023-04-21 13:27:05.953033502+00:00,201,Clerk-000002
25,5,Check credit history,2023-04-21 13:29:42.717306079+00:00,2023-04-21 14:35:24.253970249+00:00,202,Clerk-000004
27,10,Check application form completeness,2023-04-21 13:30:00+00:00,2023-04-21 13:30:26.952621976+00:00,203,Clerk-000007
22,11,Assess loan risk,2023-04-21 11:55:03.269363297+00:00,2023-04-21 12:15:03.269363297+00:00,204,Loan Officer-000001
