case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:16:30.271489018+00:00,0,Clerk-000001
0,8,Check credit history,2023-04-20 08:16:30.271489018+00:00,2023-04-20 09:03:32.262376603+00:00,1,Clerk-000005
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:45:41.483320134+00:00,2,Clerk-000002
0,7,AML check,2023-04-20 09:03:32.262376603+00:00,2023-04-20 09:12:35.517892126+00:00,3,AML Investigator-000002
1,10,Check credit history,2023-04-20 08:45:41.483320134+00:00,2023-04-20 09:06:23.144062727+00:00,4,Clerk-000007
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:18:46.309726078+00:00,5,Clerk-000003
0,6,Appraise property,2023-04-20 09:12:35.517892126+00:00,2023-04-20 09:18:49.080551734+00:00,6,Appraiser-000002
1,3,Appraise property,2023-04-20 09:06:23.144062727+00:00,2023-04-20 09:51:17.764432142+00:00,7,Appraiser-000001
2,7,AML check,2023-04-20 09:18:46.309726078+00:00,2023-04-20 09:56:47.431264062+00:00,8,AML Investigator-000002
0,11,Assess loan risk,2023-04-20 09:18:49.080551734+00:00,2023-04-20 09:38:49.080551734+00:00,9,Loan Officer-000001
3,5,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:35:52.168165329+00:00,10,Clerk-000004
0,15,Design loan offer,2023-04-20 09:38:49.080551734+00:00,2023-04-20 09:58:03.588119979+00:00,11,Loan Officer-000003
1,2,AML check,2023-04-20 09:51:17.764432142+00:00,2023-04-20 11:15:08.753562424+00:00,12,AML Investigator-000001
2,5,Check credit history,2023-04-20 09:56:47.431264062+00:00,2023-04-20 10:08:19.058343919+00:00,13,Clerk-000004
3,7,AML check,2023-04-20 09:56:47.431264062+00:00,2023-04-20 10:32:46.858484254+00:00,14,AML Investigator-000002
0,17,Approve loan offer,2023-04-20 09:58:03.588119979+00:00,2023-04-20 10:18:03.588119979+00:00,15,Senior Officer-000002
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:01:54.072786657+00:00,16,Clerk-000006
2,3,Appraise property,2023-04-20 10:08:19.058343919+00:00,2023-04-20 10:10:15.704383641+00:00,17,Appraiser-000001
1,13,Assess loan risk,2023-04-20 11:15:08.753562424+00:00,2023-04-20 11:35:08.753562424+00:00,18,Loan Officer-000002
4,7,AML check,2023-04-20 10:32:46.858484254+00:00,2023-04-20 10:49:09.153141685+00:00,19,AML Investigator-000002
2,11,Assess loan risk,2023-04-20 10:10:15.704383641+00:00,2023-04-20 10:30:15.704383641+00:00,20,Loan Officer-000001
0,8,Approve application,2023-04-20 10:18:03.588119979+00:00,2023-04-20 10:23:03.588119979+00:00,21,Clerk-000005
