case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:32:03.489746529+00:00,0,Clerk-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:40:54.728409798+00:00,1,Clerk-000002
0,2,AML check,2023-04-20 08:32:03.489746529+00:00,2023-04-20 09:35:37.941222195+00:00,2,AML Investigator-000001
1,6,Appraise property,2023-04-20 08:40:54.728409798+00:00,2023-04-20 09:42:36.056388405+00:00,3,Appraiser-000002
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:07:35.649874685+00:00,4,Clerk-000003
0,8,Check credit history,2023-04-20 09:35:37.941222195+00:00,2023-04-20 09:47:03.554693548+00:00,5,Clerk-000005
2,7,AML check,2023-04-20 09:07:35.649874685+00:00,2023-04-20 09:21:06.511949987+00:00,6,AML Investigator-000002
3,5,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:59:40.902968357+00:00,7,Clerk-000004
1,2,AML check,2023-04-20 09:42:36.056388405+00:00,2023-04-20 09:51:56.065227056+00:00,8,AML Investigator-000001
0,3,Appraise property,2023-04-20 09:47:03.554693548+00:00,2023-04-20 09:50:14.370829541+00:00,9,Appraiser-000001
2,3,Appraise property,2023-04-20 09:21:06.511949987+00:00,2023-04-20 09:42:57.432704878+00:00,10,Appraiser-000001
0,13,Assess loan risk,2023-04-20 09:50:14.370829541+00:00,2023-04-20 10:10:14.370829541+00:00,11,Loan Officer-000002
1,12,Check credit history,2023-04-20 09:51:56.065227056+00:00,2023-04-20 10:12:15.613817425+00:00,12,Clerk-000008
3,12,Check credit history,2023-04-20 09:59:40.902968357+00:00,2023-04-20 10:23:08.550466883+00:00,13,Clerk-000008
2,8,Check credit history,2023-04-20 09:42:57.432704878+00:00,2023-04-20 09:45:04.428226688+00:00,14,Clerk-000005
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:15:14.839694943+00:00,15,Clerk-000006
0,12,Reject application,2023-04-20 10:10:14.370829541+00:00,2023-04-20 10:20:14.370829541+00:00,16,Clerk-000008
1,15,Assess loan risk,2023-04-20 10:12:15.613817425+00:00,2023-04-20 10:32:15.613817425+00:00,17,Loan Officer-000003
3,6,Appraise property,2023-04-20 10:23:08.550466883+00:00,2023-04-20 10:43:39.542466193+00:00,18,Appraiser-000002
2,16,Assess loan risk,2023-04-20 09:45:04.428226688+00:00,2023-04-20 10:05:04.428226688+00:00,19,Loan Officer-000004
4,2,AML check,2023-04-20 10:15:14.839694943+00:00,2023-04-20 10:20:18.540192582+00:00,20,AML Investigator-000001
1,11,Design loan offer,2023-04-20 10:32:15.613817425+00:00,2023-04-20 10:38:05.555017990+00:00,21,Loan Officer-000001
3,7,AML check,2023-04-20 10:43:39.542466193+00:00,2023-04-20 10:53:15.158173554+00:00,22,AML Investigator-000002
2,13,Design loan offer,2023-04-20 10:05:04.428226688+00:00,2023-04-20 10:11:05.032393170+00:00,23,Loan Officer-000002
4,12,Check credit history,2023-04-20 10:20:18.540192582+00:00,2023-04-20 10:36:17.027406567+00:00,24,Clerk-000008
5,10,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:31:39.688777571+00:00,25,Clerk-000007
1,17,Approve loan offer,2023-04-20 10:38:05.555017990+00:00,2023-04-20 10:58:05.555017990+00:00,26,Senior Officer-000002
3,16,Assess loan risk,2023-04-20 10:53:15.158173554+00:00,2023-04-20 11:13:15.158173554+00:00,27,Loan Officer-000004
2,17,Approve loan offer,2023-04-20 10:11:05.032393170+00:00,2023-04-20 10:31:05.032393170+00:00,28,Senior Officer-000002
5,1,Check credit history,2023-04-20 10:31:39.688777571+00:00,2023-04-20 11:49:29.466908578+00:00,29,Clerk-000002
4,3,Appraise property,2023-04-20 10:36:17.027406567+00:00,2023-04-20 11:03:56.389372496+00:00,30,Appraiser-000001
1,12,Approve application,2023-04-20 10:58:05.555017990+00:00,2023-04-20 11:03:05.555017990+00:00,31,Clerk-000008
6,0,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:38:35.374755965+00:00,32,Clerk-000001
3,11,Design loan offer,2023-04-20 11:13:15.158173554+00:00,2023-04-20 11:35:48.419104273+00:00,33,Loan Officer-000001
2,5,Approve application,2023-04-20 10:31:05.032393170+00:00,2023-04-20 10:36:05.032393170+00:00,34,Clerk-000004
7,4,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 12:12:04.659876215+00:00,35,Clerk-000003
3,17,Approve loan offer,2023-04-20 11:35:48.419104273+00:00,2023-04-20 11:55:48.419104273+00:00,36,Senior Officer-000002
6,7,AML check,2023-04-20 11:38:35.374755965+00:00,2023-04-20 11:47:29.489802179+00:00,37,AML Investigator-000002
5,3,Appraise property,2023-04-20 11:49:29.466908578+00:00,2023-04-20 12:01:01.234581435+00:00,38,Appraiser-000001
6,3,Appraise property,2023-04-20 11:47:29.489802179+00:00,2023-04-20 11:48:54.605805389+00:00,39,Appraiser-000001
3,1,Approve application,2023-04-20 11:55:48.419104273+00:00,2023-04-20 12:00:48.419104273+00:00,40,Clerk-000002
8,8,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:18:50.538517122+00:00,41,Clerk-000005
5,7,AML check,2023-04-20 12:01:01.234581435+00:00,2023-04-20 12:46:08.410867633+00:00,42,AML Investigator-000002
7,8,Check credit history,2023-04-20 12:12:04.659876215+00:00,2023-04-20 12:21:21.798741724+00:00,43,Clerk-000005
4,13,Assess loan risk,2023-04-20 11:03:56.389372496+00:00,2023-04-20 11:23:56.389372496+00:00,44,Loan Officer-000002
6,8,Check credit history,2023-04-20 11:48:54.605805389+00:00,2023-04-20 11:56:30.168836783+00:00,45,Clerk-000005
7,6,Appraise property,2023-04-20 12:21:21.798741724+00:00,2023-04-20 12:50:02.676603811+00:00,46,Appraiser-000002
5,11,Assess loan risk,2023-04-20 12:46:08.410867633+00:00,2023-04-20 13:06:08.410867633+00:00,47,Loan Officer-000001
4,10,Reject application,2023-04-20 11:23:56.389372496+00:00,2023-04-20 11:33:56.389372496+00:00,48,Clerk-000007
