case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:30:55.478487620+00:00,0,Clerk-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:42:42.336860356+00:00,1,Clerk-000002
0,5,Check credit history,2023-04-20 08:30:55.478487620+00:00,2023-04-20 08:49:15.162806231+00:00,2,Clerk-000004
1,9,Check credit history,2023-04-20 08:42:42.336860356+00:00,2023-04-20 09:08:27.911688450+00:00,3,Clerk-000006
0,2,AML check,2023-04-20 08:49:15.162806231+00:00,2023-04-20 09:08:55.781458207+00:00,4,AML Investigator-000001
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:00:38.008955091+00:00,5,Clerk-000003
1,7,AML check,2023-04-20 09:08:27.911688450+00:00,2023-04-20 09:30:53.398042584+00:00,6,AML Investigator-000002
0,3,Appraise property,2023-04-20 09:08:55.781458207+00:00,2023-04-20 09:57:10.971583928+00:00,7,Appraiser-000001
2,5,Check credit history,2023-04-20 09:00:38.008955091+00:00,2023-04-20 09:16:49.136501348+00:00,8,Clerk-000004
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:43:23.215995808+00:00,9,Clerk-000005
1,6,Appraise property,2023-04-20 09:30:53.398042584+00:00,2023-04-20 10:10:02.455786678+00:00,10,Appraiser-000002
0,13,Assess loan risk,2023-04-20 09:57:10.971583928+00:00,2023-04-20 10:17:10.971583928+00:00,11,Loan Officer-000002
2,6,Appraise property,2023-04-20 10:10:02.455786678+00:00,2023-04-20 10:40:25.155507414+00:00,12,Appraiser-000002
3,10,Check credit history,2023-04-20 09:43:23.215995808+00:00,2023-04-20 09:44:22.894370779+00:00,13,Clerk-000007
4,12,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 11:15:09.402657611+00:00,14,Clerk-000008
1,11,Assess loan risk,2023-04-20 10:10:02.455786678+00:00,2023-04-20 10:30:02.455786678+00:00,15,Loan Officer-000001
0,15,Design loan offer,2023-04-20 10:17:10.971583928+00:00,2023-04-20 11:07:37.174322226+00:00,16,Loan Officer-000003
3,7,AML check,2023-04-20 09:44:22.894370779+00:00,2023-04-20 11:46:22.927400150+00:00,17,AML Investigator-000002
5,0,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:40:42.547980146+00:00,18,Clerk-000001
1,16,Design loan offer,2023-04-20 10:30:02.455786678+00:00,2023-04-20 10:33:16.248603613+00:00,19,Loan Officer-000004
2,2,AML check,2023-04-20 10:40:25.155507414+00:00,2023-04-20 10:43:34.816818220+00:00,20,AML Investigator-000001
0,17,Approve loan offer,2023-04-20 11:07:37.174322226+00:00,2023-04-20 11:27:37.174322226+00:00,21,Senior Officer-000002
4,3,Appraise property,2023-04-20 11:15:09.402657611+00:00,2023-04-20 12:04:05.071993260+00:00,22,Appraiser-000001
1,14,Approve loan offer,2023-04-20 10:33:16.248603613+00:00,2023-04-20 10:53:16.248603613+00:00,23,Senior Officer-000001
5,8,Check credit history,2023-04-20 10:40:42.547980146+00:00,2023-04-20 11:00:29.134969397+00:00,24,Clerk-000005
2,11,Assess loan risk,2023-04-20 10:43:34.816818220+00:00,2023-04-20 11:03:34.816818220+00:00,25,Loan Officer-000001
6,1,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:11:44.451176971+00:00,26,Clerk-000002
0,10,Approve application,2023-04-20 11:27:37.174322226+00:00,2023-04-20 11:32:37.174322226+00:00,27,Clerk-000007
3,6,Appraise property,2023-04-20 11:46:22.927400150+00:00,2023-04-20 11:55:03.041435594+00:00,28,Appraiser-000002
4,2,AML check,2023-04-20 12:04:05.071993260+00:00,2023-04-20 12:23:26.099094325+00:00,29,AML Investigator-000001
1,8,Approve application,2023-04-20 10:53:16.248603613+00:00,2023-04-20 10:58:16.248603613+00:00,30,Clerk-000005
5,6,Appraise property,2023-04-20 11:00:29.134969397+00:00,2023-04-20 11:45:28.460927158+00:00,31,Appraiser-000002
2,9,Reject application,2023-04-20 11:03:34.816818220+00:00,2023-04-20 11:13:34.816818220+00:00,32,Clerk-000006
6,3,Appraise property,2023-04-20 12:04:05.071993260+00:00,2023-04-20 12:24:12.929849218+00:00,33,Appraiser-000001
7,4,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 12:35:13.547254819+00:00,34,Clerk-000003
4,10,Check credit history,2023-04-20 12:23:26.099094325+00:00,2023-04-20 13:23:18.165720654+00:00,35,Clerk-000007
3,13,Assess loan risk,2023-04-20 11:55:03.041435594+00:00,2023-04-20 12:15:03.041435594+00:00,37,Loan Officer-000002
8,5,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 14:21:23.009196028+00:00,38,Clerk-000004
