case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:22:23.810138760+00:00,0,Clerk-000001
0,1,Check credit history,2023-04-20 08:22:23.810138760+00:00,2023-04-20 08:31:38.752103407+00:00,1,Clerk-000002
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:33:42.092152806+00:00,2,Clerk-000003
0,2,AML check,2023-04-20 08:31:38.752103407+00:00,2023-04-20 09:27:23.622252321+00:00,3,AML Investigator-000001
1,0,Check credit history,2023-04-20 08:33:42.092152806+00:00,2023-04-20 09:05:12.842987922+00:00,4,Clerk-000001
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:07:57.980963773+00:00,5,Clerk-000004
0,6,Appraise property,2023-04-20 09:27:23.622252321+00:00,2023-04-20 09:30:10.659818665+00:00,6,Appraiser-000002
1,7,AML check,2023-04-20 09:05:12.842987922+00:00,2023-04-20 09:19:29.541610447+00:00,7,AML Investigator-000002
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:38:29.497857273+00:00,9,Clerk-000005
0,13,Assess loan risk,2023-04-20 09:30:10.659818665+00:00,2023-04-20 09:50:10.659818665+00:00,10,Loan Officer-000002
1,6,Appraise property,2023-04-20 09:30:10.659818665+00:00,2023-04-20 09:41:09.511407807+00:00,11,Appraiser-000002
2,1,Check credit history,2023-04-20 09:27:23.622252321+00:00,2023-04-20 09:35:11.337279753+00:00,12,Clerk-000002
3,10,Return application back to applicant,2023-04-20 09:38:29.497857273+00:00,2023-04-20 09:43:29.497857273+00:00,13,Clerk-000007
0,16,Design loan offer,2023-04-20 09:50:10.659818665+00:00,2023-04-20 09:58:28.817187518+00:00,14,Loan Officer-000004
2,7,AML check,2023-04-20 09:35:11.337279753+00:00,2023-04-20 09:52:28.850634624+00:00,15,AML Investigator-000002
1,15,Assess loan risk,2023-04-20 09:41:09.511407807+00:00,2023-04-20 10:01:09.511407807+00:00,16,Loan Officer-000003
3,18,Applicant completes form,2023-04-20 09:43:29.497857273+00:00,2023-04-20 10:43:29.497857273+00:00,17,Applicant-000001
0,14,Approve loan offer,2023-04-20 09:58:28.817187518+00:00,2023-04-20 10:18:28.817187518+00:00,18,Senior Officer-000001
