case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:32:49.132183996+00:00,0,Clerk-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:45:47.932080568+00:00,1,Clerk-000002
0,7,AML check,2023-04-20 08:32:49.132183996+00:00,2023-04-20 11:24:38.162080432+00:00,2,AML Investigator-000002
1,0,Check credit history,2023-04-20 08:45:47.932080568+00:00,2023-04-20 09:11:56.076928054+00:00,3,Clerk-000001
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 10:49:26.383823022+00:00,4,Clerk-000003
0,9,Check credit history,2023-04-20 11:24:38.162080432+00:00,2023-04-20 11:50:12.578774530+00:00,5,Clerk-000006
1,2,AML check,2023-04-20 09:11:56.076928054+00:00,2023-04-20 09:38:51.087226382+00:00,6,AML Investigator-000001
3,5,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 10:06:59.778192513+00:00,7,Clerk-000004
2,10,Check credit history,2023-04-20 10:49:26.383823022+00:00,2023-04-20 10:55:11.769815245+00:00,8,Clerk-000007
0,6,Appraise property,2023-04-20 11:50:12.578774530+00:00,2023-04-20 13:38:27.816659901+00:00,9,Appraiser-000002
1,3,Appraise property,2023-04-20 09:38:51.087226382+00:00,2023-04-20 10:11:43.193002766+00:00,10,Appraiser-000001
4,8,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:05:36.393751967+00:00,11,Clerk-000005
3,12,Check credit history,2023-04-20 10:06:59.778192513+00:00,2023-04-20 13:20:07.893754146+00:00,12,Clerk-000008
2,6,Appraise property,2023-04-20 10:55:11.769815245+00:00,2023-04-20 11:00:35.817950309+00:00,13,Appraiser-000002
0,11,Assess loan risk,2023-04-20 13:38:27.816659901+00:00,2023-04-20 13:58:27.816659901+00:00,14,Loan Officer-000001
4,6,Appraise property,2023-04-20 10:05:36.393751967+00:00,2023-04-20 10:13:00.362895484+00:00,15,Appraiser-000002
1,11,Assess loan risk,2023-04-20 10:11:43.193002766+00:00,2023-04-20 10:31:43.193002766+00:00,16,Loan Officer-000001
